Yr,Mo,Dy,RPT,VAL,ROS,KIL,SHA,BIR,DUB,CLA,MUL,CLO,BEL,MAL
1965,3,19,7.5,7.58,6.79,3.54,7,2.79,7.12,3.75,4.96,7.92,6.46,9.54
1965,3,20,9.59,10.96,11.75,6.71,13.75,6,12.58,15.63,10.58,13.21,19.12,28.42
1965,3,21,6.17,8.79,7.38,2.67,6.42,3.13,12.08,10.83,7.5,12.5,14.12,29.58
1965,3,22,11.58,9.29,12.58,5.09,10.41,6.54,8.38,9.75,4.29,11.75,14.46,25.41
1965,3,23,6.38,7.87,9.46,4.12,7,5.88,10.5,7.29,7.83,11.29,12.12,23
1965,3,24,13.37,15,11.17,8.33,16.17,9.46,14.04,13.67,10.88,12.58,16.08,14.04
1965,3,25,21.04,19.46,15.29,11,20,12.54,17.12,12.62,13.04,14.09,14.79,14.75
1965,3,26,14.75,17,13.75,7.75,16.62,10.37,14.04,12.5,9.96,11.67,16.46,12.96
1965,3,27,15.83,19.21,17.62,11.46,14.71,12.62,16.66,15.21,12.25,16.42,25.17,18.66
1965,3,28,7.08,17.54,10.75,6.34,11.29,9.13,7.41,9.92,7.92,9.38,20.17,17.04
1965,3,29,12.08,14.58,3.75,6,10.13,9.13,5.71,7.92,6.54,7.12,13.29,14.21
1965,3,30,20.71,17.37,11.25,7.87,14.88,12.38,10.83,12.25,9.79,14.5,14.12,16.38
1965,3,31,18.38,21.71,11.08,9.54,20.54,14.21,10.67,15.75,10.34,13.7,17.33,14.09
1965,4,1,4.5,6.67,7.04,4.79,7.33,4.96,8.67,5.58,5.25,7.17,13.08,8.71
1965,4,2,4.83,4.88,3.71,2.37,3.08,1.79,8.12,6.75,3.88,4.54,13.21,6.79
1965,4,3,8.46,15.09,8.46,6,13.42,8.67,8.71,10.92,5.83,11.71,17.79,13.75
1965,4,4,14.25,14.21,13.04,8.04,12.96,8.29,11.34,10.88,6.75,11.34,15.83,12.25
1965,4,5,9.62,10.25,6.46,3.29,7.21,2.62,4.88,2.75,2.88,4.75,4.08,4.75
1965,4,6,7.12,7.46,8.83,4.04,9.08,5.88,9.17,7.83,5.17,6.87,12.75,12.33
1965,4,7,9.04,6.34,8.63,3.5,7.62,5.21,8.08,7.96,6.67,8.63,12.08,11.12
1965,4,8,5.54,5.29,7.54,4.83,8.92,6.71,9.92,7.29,6.58,7.58,9.04,12.96
1965,4,9,15.09,17.46,14.54,7.21,14.25,11,12.17,12.87,10.08,12.62,19.04,17.92
1965,4,10,16.58,15.41,13.59,11.25,17.83,12.38,18,14.71,13.33,13.04,18.05,21.17
1965,4,11,16.42,18.21,13.92,10.67,21.71,13.5,19.55,13.96,12.96,15.75,21.34,23.75
1965,4,12,18.91,14.88,14.12,13.83,20.21,13.37,18.66,14.42,16.13,16.62,18.08,20.38
1965,4,13,10.37,7.5,10.67,5.71,10.5,7.25,10.37,7.67,8.33,8.5,12.38,11.92
1965,4,14,10.34,10.96,10.96,7.54,15.83,10.08,12.46,10.75,10.79,11.12,15.71,16.66
1965,4,15,12.79,9.42,10.83,9.25,17.16,13.54,15.34,13.59,13.79,11.92,13.62,17.21
1965,4,16,15.96,10.54,11.79,8.87,15.09,11.71,16.21,13.59,13.04,13.88,14.96,18.34
1965,4,17,23.54,19.38,20.58,18.34,25.37,19.55,27.08,21.25,23.58,20.91,24.08,26.46
1965,4,18,23.42,16.04,11.83,14.58,21.12,15.37,21.87,17.33,19.5,20.33,20.62,29.46
1965,4,19,23.54,18.21,19.7,14.92,17.16,13.17,20.38,14.12,13.92,20.41,16.88,28.67
1965,4,20,11.54,4.92,16.42,5.71,6.83,4.42,8.04,3.17,4.63,8.08,4.83,10.54
1965,4,21,10.75,9.62,5.63,4.79,10.92,7.12,7.5,7.58,5.79,8.21,12.25,13.62
1965,4,22,8.25,10.75,7.54,4.54,8.83,6.5,4.79,7.62,4.38,5.71,9.83,13.25
1965,4,23,10.34,7.92,9.13,5.46,9.17,5.58,8.67,6.83,7,7.62,10.92,12.96
1965,4,24,14.71,13.13,10.46,7.21,14.62,7.5,8.08,5.25,5.37,8.08,10.67,11.54
1965,4,25,18.5,13.08,11,9.04,17.54,11.5,10.88,13.67,10.5,9.59,16,15.37
1965,4,26,26.63,18.08,18.46,16.25,23.25,16.21,21.5,17.08,17.83,19.62,23.5,25.8
1965,4,27,17.46,16.04,12.67,10.13,13.96,9.59,12.21,12.08,11,13.62,14.12,22.04
1965,4,28,6.83,7.41,8.33,4.79,6.46,4.83,8.33,4.92,5.79,7.58,8.38,18.21
1965,4,29,13.17,12.42,6.92,5.25,11.96,6.92,6.92,9.59,6.96,8.79,10.54,18.46
1965,4,30,12.5,10.67,9.79,7.33,14.09,11.29,10.25,12.08,6.83,10.08,14.67,15
1965,5,1,7.71,4.25,10.17,5.71,9.75,7.87,12.12,8.79,8,11.87,10.67,15.79
1965,5,2,9.96,11,13.08,7.5,10.67,8.5,14,9.13,8.75,13,12.5,17.29
1965,5,3,9.54,11.17,11.38,4.92,9.79,7.17,7.46,5.13,4.21,6.42,8.67,10.13
1965,5,4,14.29,12.67,10.25,6.92,14.09,10.21,11,9.71,9.25,9.29,12.04,10.79
1965,5,5,11.42,9.25,10.08,8.42,12.92,11,15.25,10.29,12.08,14.42,12.87,21.29
1965,5,6,10.92,12.04,12.71,6.71,11.17,8.29,7.08,8.25,5.75,7.92,12.46,10.63
1965,5,7,14.96,17.41,15.04,7.75,14.54,11.17,11.58,12.67,10.21,12.25,19.79,14.46
1965,5,8,18.63,16.58,20.5,12.58,18.91,15,17.46,15.83,15.87,18.16,24.46,27.12
1965,5,9,10.79,8.92,11.87,10.08,13.29,11.08,15.25,11.71,12.38,15.41,13.59,20.54
1965,5,10,6.79,11.79,6.96,5.88,9.96,6.75,4.79,5.58,5,7.71,10.41,10.46
1965,5,11,7.58,8.25,6.83,4.83,7.96,5.46,3.79,5,3.29,8.12,10.21,6.87
1965,5,12,12.46,21.54,11.12,8.71,13.7,11.17,8.46,11.12,8.58,10.54,12.62,14.75
1965,5,13,8.17,13.92,11.34,8.33,10.79,8.67,7.41,9.79,7.21,9.79,12.25,14.46
1965,5,14,6.58,7.83,6.71,2.62,4.79,1.96,3.37,3.54,2,3.5,9.38,6.29
1965,5,15,10.41,11.08,10.67,5.79,7.62,5.09,3.25,5.13,2.46,5.09,9.83,8.75
1965,5,16,9.38,6.42,11.71,5.5,8.54,5.25,5.88,7.38,4.42,6.34,11.46,12.92
1965,5,17,12.04,13.92,8.29,5.83,12.21,7.71,6.83,10.63,6.75,8.42,19,19.38
1965,5,18,16,9.96,13.42,8.71,9.92,6.58,9.87,7.04,7.41,12.17,10.21,14.37
1965,5,19,6.83,5.25,8.42,2.58,7.12,3.33,4.08,4.79,3.04,4.58,10,7.58
1965,5,20,10.58,13.67,9.67,8.17,13.04,10.04,7.17,9.75,6.75,9.96,20.41,12.38
1965,5,21,19.87,16.13,18.79,12.79,17.33,11.96,12.62,13.88,12.54,16.62,21.12,21.5
1965,5,22,15.12,12.08,12.58,9.92,13.37,11.29,10.21,9.04,9.38,11.87,12.46,14.04
1965,5,23,6.83,4.42,10.5,5.17,4.96,6.79,12.83,8.08,6.25,10.54,9.21,15.34
1965,5,24,10.71,10.08,10.34,5,12,6.25,8.96,3.54,3.96,6.75,5.17,12.75
1965,5,25,9.13,6.87,10.37,4.38,8.58,4.29,7.87,5.09,4.04,6.34,9.29,4.54
1965,5,26,10.37,7.83,6.25,4.29,9.83,5.54,9.54,4.17,4.71,8.25,7.21,11.67
1965,5,27,16.17,11.96,11.46,8.08,9.38,7.92,12.38,8.54,7.58,13.59,10.5,13.79
1965,5,28,7.5,9.17,19.12,6.71,8.38,5.63,9.13,9.25,4.25,7.5,16.04,15.12
1965,5,29,8.21,6.67,20.79,5.79,7.58,5.37,8.5,8.12,4.17,8.33,14.37,11
1965,5,30,12.25,9.92,8.75,6.67,9.5,7.17,9.17,10.29,6.79,11.54,15.12,17.67
1965,5,31,14,10.92,16.08,6.96,12.62,9.42,7.33,10.79,7.79,12.58,13.42,14.04
1965,6,1,5.66,4.17,16.08,4,4.38,3.83,4.17,2.96,3,3.42,6.79,5.04
1965,6,2,6.38,2.75,6,1.67,3.42,1.71,1.83,3.17,1,3.5,3.42,7.17
1965,6,3,8.46,6.21,5.91,2.17,4.75,3.71,3.79,5.58,2.79,4.38,12.79,5.5
1965,6,4,10.58,9.46,11.67,4.08,7.75,5.29,6.5,9.33,4.12,8.46,16.38,13.83
1965,6,5,9.75,8.08,9.25,3.88,6.71,3.29,3.46,6.58,3.75,6.21,10.96,9.59
1965,6,6,4.75,3.54,6.5,2.75,1.83,1.67,4.58,2.13,1.79,2.42,7.17,6.83
1965,6,7,5,3.13,4.46,2.04,3.17,1.5,2.5,4.33,2.46,3.83,10.46,3.37
1965,6,8,8.54,7.83,7.12,5.09,6.96,3.54,4.42,5.71,5.41,5.46,6.5,5.29
1965,6,9,7.25,4.29,7.83,3.21,4.54,1.96,3.54,2.29,4.46,4.12,7.33,6.42
1965,6,10,9.87,14.54,6.5,5.37,12.25,7.41,4.42,8.04,5.13,7.71,9.62,4.58
1965,6,11,11.71,9.83,11.5,7.08,7.92,5.83,6.29,6.54,7.04,7.92,8.92,10
1965,6,12,10.92,9.71,9.54,4.75,10.34,7.67,5.46,6.67,6.54,6.38,10.46,8.33
1965,6,13,5.21,10.71,6.83,2.83,3.46,3.75,8.5,7.92,3.71,4.63,14.83,8.33
1965,6,14,12.38,10.41,11.92,6.87,10.17,8.83,7.17,7.54,7.5,7.33,15.5,10.63
1965,6,15,18.63,15.79,18.58,12.12,18.79,13.42,15.67,12.21,13.54,15.54,9.54,13.59
1965,6,16,11.12,8.79,9.13,5.88,13.17,8,11.17,9.08,7.58,9.87,12.42,20.75
1965,6,17,16.66,17.37,15.25,9.96,14.67,11.04,13.42,12,10.71,11.71,16.71,14.83
1965,6,18,21.59,19.33,19.62,13.08,23.16,13.96,24.21,14,17.54,16.04,18.96,18.5
1965,6,19,15.79,14.09,12.96,7.5,14.54,10.08,13.83,11.96,9.96,10.67,18.46,17.83
1965,6,20,9.5,12.29,14.29,7.54,10.34,8.71,13.46,13.83,9.62,15.25,17.41,15.71
1965,6,21,7.08,9.46,10.67,5.33,5.96,3.29,5.17,4.29,3.63,5.41,9,9.25
1965,6,22,16.79,14.17,14.5,9.25,12.92,8.67,10.92,10.25,9.25,10.13,17.21,9.46
1965,6,23,22.42,19.41,20.75,14.54,24.33,17.12,21.04,16.33,18.25,20.04,24.58,28.08
1965,6,24,18.84,17.41,19.41,10.34,17.21,11.87,16.92,12.92,11.38,13.59,14.5,15.5
1965,6,25,17.58,15.29,15.54,11.42,17.71,13.08,15.12,13.62,13.17,14.33,19.55,21.09
1965,6,26,13.79,11.96,11.71,9.62,16.71,11,17,13.42,12.96,14.21,16.29,23.63
1965,6,27,8.12,6.08,5.79,4.21,8.5,6.08,8.83,6.79,7.29,8.58,13,16.66
1965,6,28,5.79,3.25,6.42,3.13,8.96,6.42,11.63,8.75,7.75,9.83,12.38,17.04
1965,6,29,5.63,6.38,9.38,4.17,6.17,3.29,4.12,4.08,3.79,5.88,6,13.17
1965,6,30,11.96,9,10.25,8.5,8.25,4.79,8.5,7.62,7.12,9.62,8.42,13.79
1965,7,1,9.59,10.08,9.59,5.96,6.96,4.96,8.54,6.92,6.96,9.42,8.42,15.54
1965,7,2,14.71,11.04,8.75,7.38,9.25,6.29,10.17,7.71,8.63,11.54,10.37,16.21
1965,7,3,9.33,9.67,14.37,8.08,7.41,5.54,9.38,8.67,6.96,10.34,11,16.33
1965,7,4,9.67,8.58,7.58,6.83,8.83,4.08,7.79,5.13,7.33,9.38,7.46,14.42
1965,7,5,8.42,5.63,8.33,4.71,8.58,4.79,9.92,3.96,7.29,7.75,7.62,13.17
1965,7,6,5.13,6.92,5.88,2.21,3.63,2.33,4.88,2.46,5.37,4.92,4.83,10.92
1965,7,7,9.46,9.87,5.09,6,7.75,4.71,7.75,7.29,6.5,10.58,10.34,15.83
1965,7,8,11.58,7.54,9.17,6.92,9.79,5.83,9.42,6.08,7.83,9.75,9.5,13.21
1965,7,9,7.62,6,8.67,5.13,9.38,6.58,7.04,6.58,7.29,7.46,7.87,9.25
1965,7,10,12.38,11.63,10.41,5.66,10.79,7.21,8.04,10.13,7.08,7.08,17.37,12.38
1965,7,11,12.87,8.58,13.37,6.38,10.5,7.25,10.08,9.29,8.71,9.59,14.04,13.83
1965,7,12,7.41,6.63,9.87,2.83,6.46,1.96,5.71,5.83,4.83,5,7.54,11.25
1965,7,13,9.42,5.88,10.21,3.88,5.83,3.92,4.5,7.67,5.33,7.25,11.29,16.04
1965,7,14,2.96,8.17,5.79,5.21,7.92,5.09,5.96,7.71,5.46,9.25,13.96,14.96
1965,7,15,5.21,2.62,16.92,3.33,5.88,5.54,8.04,6.79,6.83,6.21,5.04,13.42
1965,7,16,5.29,6.79,6.96,2.33,5.13,1.29,5.41,4.12,4.21,6.21,8.17,12.46
1965,7,17,6,10.67,3.5,3.83,7.54,3.04,4.88,4.33,3.71,6.34,13.21,9.29
1965,7,18,13.59,10.13,12.42,8.29,11.17,7.25,10.46,8.87,9.59,11.38,12.54,16.42
1965,7,19,4.54,3.71,12,5.83,4.33,7.33,8.83,7,7.58,8.71,7.33,15.34
1965,7,20,7.38,5.71,6.83,4.5,7.87,2.62,4.79,4,3.37,5.21,5.09,6.87
1965,7,21,10.92,8.08,6.21,4.63,10.04,3.92,7.21,6.79,5.71,6.42,9.17,8.83
1965,7,22,5.33,2.79,4.67,2,2.79,0.83,4.79,2.37,2.17,2.75,6,8.29
1965,7,23,8,4.83,8.87,3.79,5.54,3.33,6.96,7.21,4.42,4.96,10.79,12.21
1965,7,24,7.54,7.21,7.38,5,8.58,5.29,10.96,6.63,7.21,7.75,9.71,9.67
1965,7,25,13.79,11.21,9.04,7.21,9.92,7.29,7.79,9.83,8.5,9.13,12.33,16.54
1965,7,26,10.58,7.5,8.67,6.75,9.96,6.63,10.67,7.5,7.29,9.62,10.13,15.92
1965,7,27,15.37,13.17,11.12,7.17,12.12,8.71,12.96,10.04,8.87,9.87,12.5,10
1965,7,28,16.21,14.17,14.12,8.5,17.08,9.46,14.09,13.42,11.34,12.79,16,16.88
1965,7,29,15.67,10.92,13.46,12,19.08,12.75,18.71,14.29,15.04,14,16.71,18.58
1965,7,30,8.92,8.92,10.37,4.88,6.46,3.75,5.33,7.29,5.75,7.21,10.29,15.16
1965,7,31,11.08,7.04,9.67,6.54,11.58,9.13,13.29,11.92,9.5,12,13.96,18.79
1965,8,1,11.87,10.67,10.67,5.09,10.54,5.66,9.92,7,5.79,7,9.59,11.96
1965,8,2,11.29,7.92,11.75,4.58,8.38,5.17,7.71,5.75,4.58,6.92,11.46,14.17
1965,8,3,7.46,5.58,5.83,3.13,3.33,1.5,5.63,1.92,2.17,4.08,9.87,7.41
1965,8,4,18.71,16.83,16.25,12.04,14.67,9.54,11.92,12.08,9.46,11.46,17.46,18.63
1965,8,5,13.67,10.79,15.25,8,17.96,14.92,17.54,17,15.71,17.96,21.34,24.83
1965,8,6,9.46,9.33,9.75,6.83,13.96,8.79,12.33,10.04,9.75,11.75,14.46,18.63
1965,8,7,7.62,4.08,6.71,4.29,9.38,4.79,8.63,6.38,7.96,9.75,8.54,14.83
1965,8,8,5,3.37,7.21,3.04,5.46,2.58,3.58,2.08,2.17,2.25,5.96,6.96
1965,8,9,10.75,9.71,8.12,5.58,11.21,7.12,6.54,7.96,4.71,8.63,8.5,12.87
1965,8,10,11.42,10.83,10.88,9.04,13.54,9.96,9.75,11.87,9.42,11.58,14.21,17.79
1965,8,11,10.83,15,11.63,10.54,13.29,9.08,11.08,11.08,9.79,12.38,16.92,17.88
1965,8,12,10.58,10.46,10.92,7.62,9.79,10.5,11.17,8.71,10.25,12.42,9.59,13.21
1965,8,13,5.58,3.83,5.83,4.54,2.46,4.88,6.5,3.21,5.54,8.38,3.29,14.46
1965,8,14,10.41,7.33,9.5,5.46,8.46,5.41,7.12,5.63,5.58,7.5,8.63,11.54
1965,8,15,7.41,5.04,6.08,3.75,7.08,3.83,7.21,4.54,4.83,6.38,7.75,8.17
1965,8,16,7.87,4.08,6.92,2.04,3.17,2,4.21,2.5,2.33,3,8.5,5.21
1965,8,17,7.75,11.17,8.83,4.58,9.21,6.46,7.87,10.34,5.5,10.17,17.41,13.46
1965,8,18,12.79,11,12.58,6.79,12.75,9.5,12.67,11.79,10,12.38,16.54,17.16
1965,8,19,8.87,8.25,7.54,4.08,11.04,7.67,10.96,9.04,7.62,9.29,16.17,17.12
1965,8,20,17.41,15.21,13.42,8.21,15.12,10.29,14.17,12.75,10.37,13.96,19.29,19.87
1965,8,21,20.58,15.75,12.67,9.25,18.75,10.21,14.88,12.38,11.12,12.79,17,19.79
1965,8,22,26.2,23.42,16.71,15.67,20.17,13.59,16.83,16,14.04,16.71,22.5,26.67
1965,8,23,10.71,6.58,9.92,5.5,8.96,6.13,11.87,5.66,6.87,9.87,10.37,13.42
1965,8,24,16.96,15.21,12.12,7.71,16.96,10.75,16.42,12.38,12.67,13.5,17.25,20
1965,8,25,12.67,11.63,9.25,8.12,16.13,11.63,15.71,12.54,12,11,16.38,22.5
1965,8,26,8.33,8.21,8.21,3.54,5.58,4.29,7.79,4.58,4.04,5.37,7.62,12.92
1965,8,27,8.54,9.67,12.67,6.29,10.29,7.21,8.58,7.92,6.08,8.42,14.71,14.33
1965,8,28,12.29,10.63,10.75,8.04,16.25,10.83,16.92,12.87,12.46,12,18.05,21.29
1965,8,29,11.92,8,9.46,8.42,13.7,10.92,15.25,14.33,10.75,11.75,15.29,22.17
1965,8,30,8.67,5.96,8.33,5.17,10.25,6.87,11.87,8.87,8.08,9.33,13.25,20.67
1965,8,31,14.96,10.58,11.46,8.29,10.46,8.79,9.87,7.67,8.04,10.17,10.54,16.54
1965,9,1,9.54,2.92,12.96,5.79,2.62,2.92,7.75,2.21,4.67,5.83,5.75,8.25
1965,9,2,3.37,1.38,7.92,2.04,3.92,0.71,3.29,2.33,0.87,1.17,7.25,4.42
1965,9,3,13.08,11.92,12,8.12,10.96,6.29,10.63,8.29,7.12,8.5,11.12,15.96
1965,9,4,21,18.54,14.09,11.87,17.29,10.37,13.54,14.25,11.5,14.83,22.17,28.84
1965,9,5,20.62,11.58,13.13,10.63,13.54,8.58,11.29,9.67,10.04,12.42,12,19.38
1965,9,6,5.75,5.04,2.79,1.25,5.33,0.92,3.96,2.62,1,3.21,6.67,8.63
1965,9,7,6.96,4.58,5,2.88,3.54,2.29,5.33,4.46,3.5,4.12,7.67,9.5
1965,9,8,12.25,9.71,9.38,5.83,10.17,5.37,7.29,7.33,5.96,8.58,13.62,20.83
1965,9,9,15.54,9.62,9.87,10,13.04,10.04,16.33,11.54,13.29,13.59,16.5,27.04
1965,9,10,18,12.38,10.21,10.17,16.13,10.04,14.21,12.92,12.38,13.46,17.25,22.95
1965,9,11,14.42,7.38,12.08,7.41,9.75,6.75,10.92,7.41,8.96,10.29,8.79,16.5
1965,9,12,6.63,7.5,8.75,3.42,7.5,4.29,3.42,4.88,3.5,3.96,8.17,6.29
1965,9,13,2.79,5.63,6.75,2.83,3.71,1.96,2.71,2,1.42,1.42,5.25,8.21
1965,9,14,10.04,13.17,12,6.83,11.21,7.58,4.25,9.59,7.29,11.42,13,14.67
1965,9,15,7.83,5.29,11.96,4.17,6.04,4.38,6.42,7.92,5.09,8.96,12.12,11.5
1965,9,16,9.54,8.12,9.83,4.04,11.58,6.58,9.54,8.71,7.41,11.21,14.96,18.05
1965,9,17,24.87,19.25,19.08,12.21,19.5,12.92,12.71,13.25,12.42,13.29,13.79,15.87
1965,9,18,14.25,9.17,10.75,8.5,12.04,9.13,13.04,8.67,9.92,11.75,11.54,18.21
1965,9,19,13.96,15.83,11.46,7.21,12.71,9.38,9.25,12,7.5,11,24.71,16.62
1965,9,20,13.37,14.12,12.79,7.75,9.96,8.71,9.54,12.96,6.58,14.29,21.71,19.75
1965,9,21,12.83,17,14.54,8.58,12.71,10.92,12.21,14.37,9.59,17.12,19.87,19.7
1965,9,22,10.13,7.92,12.12,4.67,8.79,6.54,8.25,7.5,5.91,8.46,13.5,9.04
1965,9,23,9.54,4.67,10.92,4.58,6.5,3.63,4.21,4.75,3.67,7.38,9.59,11.25
1965,9,24,6.17,4.33,9.38,4.67,6.29,3.63,5.96,4.33,3.46,5.79,7.67,11.38
1965,9,25,9.54,7.29,5.75,4.5,8.67,5.41,4.29,9.38,3.58,5.63,12.62,12.87
1965,9,26,8.83,10.34,3.58,2.58,8.12,4.17,3.42,5.63,2.83,4.5,12.17,8.71
1965,9,27,12.42,11.87,7.96,5.17,11.34,6.79,5.37,7.96,6.04,8.63,11.34,14
1965,9,28,10.83,10.88,5.66,2.71,9.71,3.54,2.5,6.87,2.83,6.17,9.92,11.08
1965,9,29,13.29,7.83,10.5,9.13,10.67,6.63,11.63,12.29,9.46,13.75,15.09,25.17
1965,9,30,16.79,12.38,22.04,11.17,10.96,7.75,15.63,9.21,7.75,10,13.96,13.46
1965,10,1,10.08,4.29,9.54,6.5,6.71,3.25,8,4.38,4.63,5.71,8.38,9
1965,10,2,9.59,9.13,8.67,3.92,7.92,5.91,4.67,5.09,5.41,7.92,8.21,11.04
1965,10,3,17.16,13.83,14.58,8.75,14.46,10,9.79,11.04,7.25,10.83,13.08,12.25
1965,10,4,7.25,4.63,8.12,5.17,5.88,3.58,6.79,4.58,3.46,7.17,6.79,10.63
1965,10,5,7.17,0.75,4.75,1.79,2.25,0.87,2.13,0.13,1.38,1.71,2.42,2.04
1965,10,6,5.96,4.96,2.54,2.21,3.67,1.83,0.42,2.17,1.42,1.87,2.79,6.25
1965,10,7,8.92,4.67,8,3.17,2.13,2.33,4.96,3.75,3.71,5.04,4.71,18.96
1965,10,8,16.5,8.96,14.62,6.04,7.62,8,10.71,9.96,11.17,9.33,11.04,14.92
1965,10,9,13.5,7.41,15.12,5.58,8.5,7.38,11.79,8.71,11.71,9.17,12.08,11.54
1965,10,10,13.96,7.83,14.67,4.96,6.75,5.63,9.04,7.17,8.04,7,9.92,8.71
1965,10,11,9.62,5.58,7.58,1.5,2.83,1.08,4,3.58,4.38,6.87,4.42,10.79
1965,10,12,7.79,5.91,5.58,2.29,4.88,1.83,3,2.29,1.71,2.21,4.92,8.42
1965,10,13,7.33,7.96,6.75,3.58,6.13,5.09,3.29,3.92,3.21,7.33,14.37,13.25
1965,10,14,10.58,10.29,6.13,2.88,8.38,5.29,6.75,6.46,5.54,6.54,12.92,14.5
1965,10,15,12.67,8.08,8.21,5,9.5,5.5,10.08,7.87,7.62,9.17,12.46,18.96
1965,10,16,4.54,6.92,5.66,1.46,4.25,3.71,5.29,6.96,2.46,7.17,15.12,13.54
1965,10,17,3.67,7.12,3.58,0.75,3.42,3.37,4.96,4.46,4.17,6.42,6.71,9.92
1965,10,18,8.38,5.46,9.29,2.83,3.83,1.46,5.33,2.83,4.42,4.88,5.04,7.04
1965,10,19,14.33,11.71,13.29,5.75,9.87,7.58,9.21,6.83,5.91,8.58,12.17,14.29
1965,10,20,16.88,15.41,15.96,8.12,15.25,12.38,10.46,9.25,5.58,7.67,14.79,16.75
1965,10,21,17.25,14.88,16.04,10.34,16.38,12.33,11.87,12.75,9.59,11.38,14.54,18.54
1965,10,22,10.25,12.25,12.04,7.87,12.33,8.83,8.96,10,8.87,9.29,12.5,15.75
1965,10,23,12.04,12.33,10.34,6,10.41,7.83,7.87,7.21,4.71,8.29,11.17,13.04
1965,10,24,14.54,15.25,10.08,5.41,13.13,9.87,6.83,9.29,5.25,7.58,11.63,12.08
1965,10,25,11.29,10.21,9.62,6.5,9.46,8.42,7.17,6.75,5.37,6.96,10.29,12.96
1965,10,26,10.21,11.42,11.34,6.38,10.08,8.42,6.08,9.79,7.33,12.58,18.84,17.33
1965,10,27,22.5,19.83,21.25,12.46,16.13,13.33,17,18.54,12.46,19.55,25.17,20.67
1965,10,28,18.05,19.21,13.96,12.33,19.21,13.62,20,16.92,15.83,18.21,27.37,33.12
1965,10,29,18.25,18.54,14.79,9.5,15.54,11.58,15.12,15.59,11,16.17,23.21,24.5
1965,10,30,19.29,16.71,17.08,13.17,19.79,13.59,21.62,14.04,15.09,16.17,23.33,28.25
1965,10,31,25.46,22,20.54,12.71,19.95,13.25,19.21,16.92,14.5,17.08,23.16,23.38
1965,11,1,23.42,22.17,18.91,17,27.58,20.3,29.17,22.67,24.46,27.29,30.96,37.59
1965,11,2,11.71,11.71,12.67,6.96,9.42,6.54,12.04,5.21,8.33,9.13,12.71,21.79
1965,11,3,15.54,14.67,14.25,8.08,8.87,7.41,11.42,7.33,9.13,10.83,17.79,24.54
1965,11,4,8.17,5.79,11.42,3.17,2.92,1.29,6.04,2,2.54,3.5,8.33,9.96
1965,11,5,7.67,6.92,8.83,4.54,6.42,2.67,4.83,0.71,2.37,2.04,4.5,6.92
1965,11,6,21.12,12.29,22.42,10.41,13.08,10.54,16,12.38,12.58,12.17,12.71,14.37
1965,11,7,18.63,15.34,13.59,8.67,15.96,10.54,11.58,14.37,11.38,13,16.71,25.96
1965,11,8,16.13,8.54,15.12,10.29,12.62,8.12,9.59,8.08,8.75,12.87,12.83,14.92
1965,11,9,13.79,8.08,10.88,8.04,7.92,5.75,9.38,4.63,7.17,9.17,5.79,11.75
1965,11,10,9.83,11.08,11.34,4.29,10.08,5.33,6.96,6.38,5.46,6.54,10.25,8.21
1965,11,11,17.5,15.34,17.41,8.71,14.92,9.38,14.83,12.12,9.46,11.58,11,19.67
1965,11,12,8.58,6.17,11.04,2.71,6.04,3.37,6.75,6.29,4.29,7.41,6.96,13.33
1965,11,13,15.29,7.58,13.33,4.29,10.71,6,8.5,8.87,6.08,9.04,11.71,16.38
1965,11,14,22.54,13.83,19.7,8,17,12,11.63,14.5,9.29,9.29,15.37,13.59
1965,11,15,23.54,22,17.92,7.71,17.41,9.62,11.34,11.67,8.83,7.87,14.42,12.46
1965,11,16,27.21,16.79,33.25,14.92,23.42,18.58,27.58,23.5,19.75,19.7,22.83,33.5
1965,11,17,13.54,12.42,18.84,10.54,12.5,11.17,25.33,17.92,15.92,18.75,20.91,41.25
1965,11,18,4.04,8.75,1.83,1.71,9.33,4.08,15.92,12.96,11.5,14.75,18.54,35.5
1965,11,19,10,10.08,9.87,6.25,11.17,8,9.75,11,8.71,11.63,11.96,25.88
1965,11,20,10.29,9.83,18.96,7.29,9.54,7.71,15.75,10.63,8.67,12,10.54,27.92
1965,11,21,13.92,9.62,19.75,9.08,9.79,6.13,10.75,8.54,6.87,10.67,9.13,18.25
1965,11,22,12.04,3.29,14.42,6.17,4.08,3.04,10.67,4.58,6.67,9.08,8.42,15.79
1965,11,23,14.83,13.5,13.04,10.25,14.46,11.46,20,11.92,13.25,16.75,18.96,29.38
1965,11,24,8.87,7.5,6.96,1.75,6.25,3.96,7.46,2.5,2.62,4.88,6.38,13.59
1965,11,25,20,14,17.79,10.17,12.08,8.58,13.75,9.42,8.17,12,14.12,18.25
1965,11,26,11.5,11.5,9.54,3.63,10.25,6.83,9.33,6,5.25,6.87,11.75,14.29
1965,11,27,19.87,18.25,13.79,11.08,13.54,9.25,16.33,10.41,10.5,12.12,15.09,24.71
1965,11,28,9.38,10.54,7.33,3.33,9.75,4.79,9.5,2.54,5.17,6.29,6.25,12.75
1965,11,29,28.42,24.08,28.46,19.08,18.66,15,20.33,14.75,14.42,21.29,23.87,32.05
1965,11,30,14.5,13.33,18.38,12.46,10.5,9.67,19.38,9.5,12.75,15,16.33,26.92
1965,12,1,10.29,10.46,10.08,3.83,10.5,8.21,9.96,5.29,6.25,7.12,10.54,12.46
