"Crash Year","Crash Month","Crash Day","Time of Day","Weather Conditions (2016+)","Worst Injury in Crash","Speed Limit at Crash Site","Road Conditions","Number of Traffic Lanes","Crash: Animal Type Involved/Associated (2016+)","Crash: Drinking","Crash: Injury Crash","Crash: Fatal Crash","Total"
"2019","January","1","1:00 AM - 1:59 AM","Clear","Suspected Minor Injury (B)","30","Wet","2","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","9:00 PM - 9:59 PM","Cloudy","Possible Injury (C)","40","Wet","2","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","2:00 PM - 2:59 PM","Cloudy","Possible Injury (C)","55","Wet","2","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","3:00 PM - 3:59 PM","Clear","Possible Injury (C)","55","Wet","2","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","9:00 PM - 9:59 PM","Clear","Suspected Minor Injury (B)","30","Ice","2","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","11:00 PM - 11:59 PM","Clear","Possible Injury (C)","35","Ice","2","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","11:00 PM - 11:59 PM","Sleet/Hail","Possible Injury (C)","45","Ice","2","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","10:00 PM - 10:59 PM","Snow","Suspected Minor Injury (B)","50","Ice","2","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","4:00 AM - 4:59 AM","Snow","Possible Injury (C)","55","Ice","2","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","12:00 Noon - 12:59 PM","Cloudy","Suspected Minor Injury (B)","55","Ice","2","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","2:00 PM - 2:59 PM","Cloudy","Suspected Minor Injury (B)","55","Ice","2","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","3:00 PM - 3:59 PM","Cloudy","Suspected Serious Injury (A)","55","Ice","2","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","10:00 PM - 10:59 PM","Rain","Suspected Minor Injury (B)","55","Ice","2","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","Unknown","Cloudy","Possible Injury (C)","55","Ice","2","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","8:00 PM - 8:59 PM","Sleet/Hail","Possible Injury (C)","60","Ice","2","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","8:00 PM - 8:59 PM","Clear","Possible Injury (C)","65","Ice","2","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","8:00 PM - 8:59 PM","Rain","Possible Injury (C)","70","Ice","2","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","8:00 PM - 8:59 PM","Sleet/Hail","Suspected Serious Injury (A)","70","Ice","2","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","9:00 PM - 9:59 PM","Snow","Possible Injury (C)","70","Ice","2","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","9:00 PM - 9:59 PM","Unknown","Possible Injury (C)","70","Ice","2","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","7:00 PM - 7:59 PM","Snow","Suspected Minor Injury (B)","75","Ice","2","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","8:00 PM - 8:59 PM","Cloudy","Possible Injury (C)","55","Mud, Dirt, Gravel","2","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","8:00 PM - 8:59 PM","Clear","Possible Injury (C)","30","Dry","3","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","9:00 AM - 9:59 AM","Clear","Suspected Minor Injury (B)","40","Dry","3","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","4:00 AM - 4:59 AM","Cloudy","Suspected Minor Injury (B)","55","Dry","3","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","8:00 AM - 8:59 AM","Cloudy","Possible Injury (C)","70","Dry","3","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","3:00 PM - 3:59 PM","Cloudy","Suspected Serious Injury (A)","70","Dry","3","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","2:00 PM - 2:59 PM","Cloudy","Possible Injury (C)","45","Wet","3","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","10:00 PM - 10:59 PM","Clear","Possible Injury (C)","45","Wet","3","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","6:00 AM - 6:59 AM","Cloudy","Possible Injury (C)","70","Wet","3","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","7:00 PM - 7:59 PM","Rain","Possible Injury (C)","70","Wet","3","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","11:00 PM - 11:59 PM","Snow","Suspected Minor Injury (B)","70","Wet","3","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","8:00 PM - 8:59 PM","Clear","Possible Injury (C)","35","Ice","3","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","8:00 PM - 8:59 PM","Rain","Suspected Minor Injury (B)","35","Ice","3","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","8:00 PM - 8:59 PM","Rain","Possible Injury (C)","50","Ice","3","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","7:00 PM - 7:59 PM","Rain","Suspected Minor Injury (B)","70","Ice","3","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","7:00 PM - 7:59 PM","Snow","Possible Injury (C)","70","Ice","3","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","8:00 PM - 8:59 PM","Clear","Possible Injury (C)","70","Ice","3","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","8:00 PM - 8:59 PM","Rain","Suspected Minor Injury (B)","70","Ice","3","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","8:00 PM - 8:59 PM","Rain","Possible Injury (C)","70","Ice","3","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","2"
"2019","January","1","8:00 PM - 8:59 PM","Snow","Suspected Serious Injury (A)","70","Ice","3","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","8:00 PM - 8:59 PM","Snow","Possible Injury (C)","70","Ice","3","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","8:00 PM - 8:59 PM","Sleet/Hail","Possible Injury (C)","70","Ice","3","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","9:00 PM - 9:59 PM","Clear","Possible Injury (C)","70","Ice","3","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","9:00 PM - 9:59 PM","Rain","Possible Injury (C)","70","Ice","3","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","9:00 PM - 9:59 PM","Snow","Suspected Minor Injury (B)","70","Ice","3","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","9:00 PM - 9:59 PM","Sleet/Hail","Suspected Minor Injury (B)","70","Ice","3","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","9:00 PM - 9:59 PM","Sleet/Hail","Possible Injury (C)","70","Ice","3","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","9:00 PM - 9:59 PM","Blowing Snow","Possible Injury (C)","70","Ice","3","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","10:00 PM - 10:59 PM","Sleet/Hail","Suspected Minor Injury (B)","70","Ice","3","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","11:00 PM - 11:59 PM","Rain","Suspected Serious Injury (A)","70","Ice","3","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","2:00 PM - 2:59 PM","Clear","Possible Injury (C)","35","Dry","4","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","4:00 PM - 4:59 PM","Cloudy","Possible Injury (C)","35","Dry","4","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","1:00 PM - 1:59 PM","Cloudy","Possible Injury (C)","45","Dry","4","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","6:00 PM - 6:59 PM","Clear","Suspected Minor Injury (B)","45","Dry","4","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","6:00 AM - 6:59 AM","Clear","Possible Injury (C)","50","Dry","4","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","3:00 AM - 3:59 AM","Cloudy","Possible Injury (C)","70","Dry","4","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","1:00 AM - 1:59 AM","Clear","Possible Injury (C)","25","Wet","4","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","1:00 AM - 1:59 AM","Cloudy","Possible Injury (C)","30","Wet","4","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","4:00 PM - 4:59 PM","Snow","Possible Injury (C)","40","Wet","4","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","1:00 AM - 1:59 AM","Cloudy","Possible Injury (C)","50","Wet","4","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","2:00 AM - 2:59 AM","Rain","Suspected Serious Injury (A)","50","Wet","4","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","7:00 PM - 7:59 PM","Sleet/Hail","Suspected Minor Injury (B)","45","Ice","4","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","9:00 PM - 9:59 PM","Snow","Possible Injury (C)","45","Ice","4","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","10:00 PM - 10:59 PM","Rain","Suspected Minor Injury (B)","45","Ice","4","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","7:00 PM - 7:59 PM","Rain","Possible Injury (C)","50","Ice","4","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","9:00 PM - 9:59 PM","Rain","Possible Injury (C)","50","Ice","4","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","8:00 PM - 8:59 PM","Clear","Possible Injury (C)","70","Ice","4","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","8:00 PM - 8:59 PM","Rain","Possible Injury (C)","70","Ice","4","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","2"
"2019","January","1","9:00 PM - 9:59 PM","Clear","Possible Injury (C)","40","Dry","5","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","8:00 PM - 8:59 PM","Clear","Suspected Minor Injury (B)","45","Dry","5","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","8:00 PM - 8:59 PM","Cloudy","Suspected Minor Injury (B)","45","Dry","5","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","1:00 AM - 1:59 AM","Rain","Suspected Serious Injury (A)","35","Wet","5","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","1:00 AM - 1:59 AM","Clear","Possible Injury (C)","45","Wet","5","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","1:00 AM - 1:59 AM","Rain","Possible Injury (C)","50","Wet","5","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","8:00 PM - 8:59 PM","Snow","Suspected Serious Injury (A)","40","Ice","5","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","5:00 PM - 5:59 PM","Unknown","Possible Injury (C)","45","Unknown","5","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","11:00 AM - 11:59 AM","Cloudy","Suspected Minor Injury (B)","45","Dry","6","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","9:00 PM - 9:59 PM","Rain","Possible Injury (C)","50","Wet","6","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","10:00 PM - 10:59 PM","Clear","Possible Injury (C)","55","Ice","6","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","8:00 PM - 8:59 PM","Blowing Snow","Possible Injury (C)","70","Ice","6","Uncoded & Errors","No Drinking Involved","Injury Crash (no fatalities)","No Fatalities (may be injuries)","1"
"2019","January","1","9:00 PM - 9:59 PM","Clear","Fatal injury (K)","55","Dry","2","Uncoded & Errors","No Drinking Involved","No Injuries (may be fatalities)","Fatal Crash (may also be injuries)","1"
