STATION,NAME,Year,Decade,Month,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,07,1990-07-24,0.27,0,0,80,55,79,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,07,1990-07-25,0,0,0,83,59,81,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,07,1990-07-26,0,0,0,84,60,83,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,07,1990-07-27,0,0,0,85,60,80,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,07,1990-07-28,0,0,0,87,62,86,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,07,1990-07-29,0,0,0,87,65,85,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,07,1990-07-30,0,0,0,85,72,78,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,07,1990-07-31,0,0,0,78,59,73,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,08,1990-08-01,0,0,0,79,50,78,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,08,1990-08-02,0,0,0,82,55,80,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,08,1990-08-03,0,0,0,84,60,80,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,08,1990-08-04,0.67,0,0,82,64,67,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,08,1990-08-05,0.11,0,0,78,64,75,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,08,1990-08-06,0,0,0,75,56,65,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,08,1990-08-07,0.6,0,0,72,52,72,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,08,1990-08-08,0,0,0,80,51,78,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,08,1990-08-09,0,0,0,82,57,80,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,08,1990-08-10,0,0,0,83,56,78,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,08,1990-08-11,0.05,0,0,78,59,68,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,08,1990-08-12,0.94,0,0,77,59,67,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,08,1990-08-13,0.86,0,0,74,60,71,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,08,1990-08-14,0,0,0,75,52,74,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,08,1990-08-15,0,0,0,82,56,80,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,08,1990-08-16,0,0,0,84,65,82,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,08,1990-08-17,0,0,0,82,62,79,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,08,1990-08-18,0,0,0,82,69,80,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,08,1990-08-19,3.6,0,0,80,64,64,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,08,1990-08-20,0.04,0,0,66,57,65,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,08,1990-08-21,0.35,0,0,68,62,68,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,08,1990-08-22,0,0,0,70,63,69,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,08,1990-08-23,0.02,0,0,72,65,71,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,08,1990-08-24,0,0,0,81,61,80,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,08,1990-08-25,0,0,0,81,62,80,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,08,1990-08-26,0,0,0,87,65,86,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,08,1990-08-27,0,0,0,88,72,87,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,08,1990-08-28,0,0,0,92,71,88,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,08,1990-08-29,0,0,0,88,64,78,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,08,1990-08-30,0,0,0,78,60,74,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,08,1990-08-31,0,0,0,80,58,78,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,09,1990-09-01,0,0,0,84,62,83,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,09,1990-09-02,0,0,0,83,65,78,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,09,1990-09-03,0,0,0,78,57,74,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,09,1990-09-04,0,0,0,83,56,82,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,09,1990-09-05,0,0,0,82,70,80,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,09,1990-09-06,0.04,0,0,89,66,83,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,09,1990-09-07,2.66,0,0,83,65,73,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,09,1990-09-08,0,0,0,75,50,73,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,09,1990-09-09,0,0,0,78,58,76,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,09,1990-09-10,0,0,0,82,64,80,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,09,1990-09-11,0,0,0,80,59,76,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,09,1990-09-12,0,0,0,81,57,80,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,09,1990-09-13,0,0,0,80,64,77,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,09,1990-09-14,0.63,0,0,77,61,66,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,09,1990-09-15,0.01,0,0,66,50,61,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,09,1990-09-16,0.61,0,0,61,50,59,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,09,1990-09-17,0,0,0,59,38,58,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,09,1990-09-18,0,0,0,63,38,61,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,09,1990-09-19,0.58,0,0,61,50,60,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,09,1990-09-20,0,0,0,70,46,68,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,09,1990-09-21,0.43,0,0,68,50,58,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,09,1990-09-22,0.32,0,0,64,48,62,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,09,1990-09-23,0.01,0,0,62,43,48,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,09,1990-09-24,0,0,0,60,41,59,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,09,1990-09-25,0,0,0,71,45,70,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,09,1990-09-26,0,0,0,73,51,72,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,09,1990-09-27,0,0,0,77,52,76,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,09,1990-09-28,0,0,0,78,53,75,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,09,1990-09-29,0,0,0,75,52,61,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,09,1990-09-30,0.08,0,0,62,50,61,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,10,1990-10-01,0,0,0,61,40,61,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,10,1990-10-02,0,0,0,68,42,67,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,10,1990-10-03,0,0,0,76,46,75,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,10,1990-10-04,0.72,0,0,75,52,53,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,10,1990-10-05,0.02,0,0,80,47,79,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,10,1990-10-06,0,0,0,82,60,81,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,10,1990-10-07,0.03,0,0,81,56,62,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,10,1990-10-08,0.18,0,0,62,47,50,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,10,1990-10-09,1.29,0,0,50,45,47,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,10,1990-10-10,1.34,0,0,56,43,52,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,10,1990-10-11,0.01,0,0,58,39,57,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,10,1990-10-12,0,0,0,57,39,53,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,10,1990-10-13,0,0,0,62,33,61,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,10,1990-10-14,0,0,0,66,39,66,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,10,1990-10-15,0.07,0,0,66,45,59,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,10,1990-10-16,0,0,0,63,42,61,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,10,1990-10-17,0.03,0,0,77,53,75,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,10,1990-10-18,0.48,0,0,75,41,41,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,10,1990-10-19,0.01,0,0,50,33,48,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,10,1990-10-20,0,0,0,57,32,56,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,10,1990-10-21,0,0,0,64,39,59,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,10,1990-10-22,0.01,0,0,59,42,54,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,10,1990-10-23,0,0,0,58,33,57,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,10,1990-10-24,0,0,0,61,39,56,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,10,1990-10-25,0,0,0,56,32,43,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,10,1990-10-26,0,0,0,49,27,48,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,10,1990-10-27,0,0,0,59,29,57,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,10,1990-10-28,0,0,0,57,36,41,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,10,1990-10-29,0,0,0,49,27,46,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,10,1990-10-30,0,0,0,70,36,63,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,10,1990-10-31,0,0,0,67,43,62,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,11,1990-11-01,0,0,0,72,43,67,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,11,1990-11-02,0,0,0,71,49,67,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,11,1990-11-03,0,0,0,71,51,66,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,11,1990-11-04,0.12,0,0,66,39,39,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,11,1990-11-05,1.78,0,0,56,37,53,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,11,1990-11-06,0.06,0.1,0,53,33,39,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,11,1990-11-07,0.09,0,0,39,34,36,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,11,1990-11-08,0,0,0,42,23,37,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,11,1990-11-09,0,0,0,41,32,39,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,11,1990-11-10,0,0,0,50,30,46,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,11,1990-11-11,0,0,0,46,25,37,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,11,1990-11-12,0,0,0,40,27,37,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,11,1990-11-13,0,0,0,40,23,37,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,11,1990-11-14,0,0,0,53,26,51,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,11,1990-11-15,0,0,0,69,43,64,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,11,1990-11-16,0,0,0,64,48,48,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,11,1990-11-17,0.04,0,0,48,30,38,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,11,1990-11-18,0,0,0,43,24,40,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,11,1990-11-19,0,0,0,49,27,46,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,11,1990-11-20,0,0,0,55,29,48,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,11,1990-11-21,0.01,0,0,54,38,54,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,11,1990-11-22,0.26,0,0,58,45,45,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,11,1990-11-23,0,0,0,47,32,42,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,11,1990-11-24,0.01,0.1,0,42,29,38,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,11,1990-11-25,0,0,0,47,37,43,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,11,1990-11-26,0,0,0,50,29,48,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,11,1990-11-27,0.25,0,0,66,45,63,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,11,1990-11-28,0.24,0,0,66,33,33,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,11,1990-11-29,0,0,0,37,31,33,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,11,1990-11-30,0,0,0,43,24,39,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,12,1990-12-01,0,0,0,43,33,42,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,12,1990-12-02,0,0,0,42,25,35,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,12,1990-12-03,1.02,4.6,2,42,30,41,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,12,1990-12-04,0.06,0.8,1,41,23,23,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,12,1990-12-05,0,0,1,32,23,28,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,12,1990-12-06,0,0,1,38,27,34,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,12,1990-12-07,0,0,1,38,21,35,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,12,1990-12-08,0,0,1,43,29,41,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,12,1990-12-09,0,0,0,54,29,49,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,12,1990-12-10,0,0,0,49,33,37,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,12,1990-12-11,0,0,0,45,30,40,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,12,1990-12-12,0,0,0,53,30,51,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,12,1990-12-13,0,0,0,52,30,30,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,12,1990-12-14,0,0,0,34,16,30,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,12,1990-12-15,0.15,0.7,0,36,29,36,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,12,1990-12-16,0.07,0,0,39,33,34,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,12,1990-12-17,0.04,0,0,40,31,35,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,12,1990-12-18,0.15,0,0,42,34,34,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,12,1990-12-19,0,0,0,38,27,34,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,12,1990-12-20,0,0,0,39,27,38,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,12,1990-12-21,0.37,0,0,48,33,48,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,12,1990-12-22,0.03,0,0,52,32,32,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,12,1990-12-23,0.51,4,4,32,18,19,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,12,1990-12-24,0.23,3.8,7,19,9,11,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,12,1990-12-25,0,0,6,21,3,20,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,12,1990-12-26,0.01,0.1,5,21,0,11,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,12,1990-12-27,0,0,5,21,2,21,
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,12,1990-12-28,0.16,1.7,6,32,21,32,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,12,1990-12-29,1.13,0,1,47,32,45,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,12,1990-12-30,0.72,1.1,1,45,28,28,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1990,1990,12,1990-12-31,0.03,0.5,1,28,11,17,
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,01,1991-01-01,0,0,1,29,13,27,
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,01,1991-01-02,0,0,1,33,25,25,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,01,1991-01-03,0.02,0.3,1,25,11,18,
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,01,1991-01-04,0,0,1,27,10,24,
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,01,1991-01-05,0.22,1.8,3,26,19,26,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,01,1991-01-06,0,0,3,29,25,28,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,01,1991-01-07,0,0,3,28,10,22,
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,01,1991-01-08,0,0,2,31,12,26,
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,01,1991-01-09,0.01,0.1,2,33,25,30,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,01,1991-01-10,0,0,2,30,22,23,
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,01,1991-01-11,0.36,0.5,3,32,19,32,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,01,1991-01-12,0.11,0.5,3,32,22,22,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,01,1991-01-13,0,0,3,32,14,28,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,01,1991-01-14,0,0,2,39,27,37,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,01,1991-01-15,0,0,1,37,29,36,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,01,1991-01-16,0.34,0.1,1,36,33,33,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,01,1991-01-17,0.08,0.5,1,33,27,28,
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,01,1991-01-18,0.01,0.1,1,34,23,33,
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,01,1991-01-19,0,0,0,45,29,41,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,01,1991-01-20,0.07,0,0,41,27,27,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,01,1991-01-21,0.13,1.2,1,27,6,12,
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,01,1991-01-22,0,0,1,17,0,13,
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,01,1991-01-23,0.01,0.1,1,34,11,23,
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,01,1991-01-24,0.07,2.5,2,23,14,14,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,01,1991-01-25,0,0,2,21,0,17,
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,01,1991-01-26,0.02,0.2,1,25,10,21,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,01,1991-01-27,0.04,0.4,2,31,9,27,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,01,1991-01-28,0.04,0.4,1,39,13,36,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,01,1991-01-29,0,0,1,36,20,31,
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,01,1991-01-30,0.16,2.1,3,31,16,21,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,01,1991-01-31,0.05,1,3,24,14,21,
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,02,1991-02-01,0,0,2,30,4,28,
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,02,1991-02-02,0,0,0,48,26,46,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,02,1991-02-03,0,0,0,54,30,47,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,02,1991-02-04,0,0,0,55,35,51,
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,02,1991-02-05,0,0,0,51,37,44,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,02,1991-02-06,0,0,0,44,31,37,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,02,1991-02-07,0,0,0,37,31,34,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,02,1991-02-08,0,0,0,51,30,47,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,02,1991-02-09,0,0,0,47,31,45,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,02,1991-02-10,0,0,0,45,24,32,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,02,1991-02-11,0,0,0,32,16,23,
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,02,1991-02-12,0,0,0,28,10,26,
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,02,1991-02-13,0.01,0.1,0,32,25,29,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,02,1991-02-14,0.6,5.8,6,30,27,28,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,02,1991-02-15,0.38,4.7,9,28,7,11,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,02,1991-02-16,0,0.1,8,20,6,18,
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,02,1991-02-17,0.03,0.4,6,36,17,33,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,02,1991-02-18,0.17,0,5,33,26,33,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,02,1991-02-19,0.28,0,1,45,33,38,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,02,1991-02-20,0,0,0,41,28,38,
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,02,1991-02-21,0,0,0,55,33,53,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,02,1991-02-22,0.03,0,0,53,32,32,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,02,1991-02-23,0,0,0,32,12,24,
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,02,1991-02-24,0,0,0,42,21,36,
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,02,1991-02-25,0,0,0,36,21,27,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,02,1991-02-26,0,0.1,0,27,19,23,
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,02,1991-02-27,0.03,0.4,0,32,15,26,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,02,1991-02-28,0.1,1.2,0,39,21,38,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,03,1991-03-01,0,0,0,57,33,55,
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,03,1991-03-02,0.66,0,0,60,43,46,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,03,1991-03-03,0.21,0.1,0,46,21,22,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,03,1991-03-04,0,0,0,40,19,40,
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,03,1991-03-05,0,0,0,48,25,48,
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,03,1991-03-06,0.15,0,0,52,41,41,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,03,1991-03-07,0,0,0,41,25,31,
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,03,1991-03-08,0,0,0,39,16,37,
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,03,1991-03-09,0.02,0.4,0,45,30,39,
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,03,1991-03-10,0.01,0.1,0,40,27,36,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,03,1991-03-11,0,0,0,37,27,34,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,03,1991-03-12,0,0,0,34,14,30,
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,03,1991-03-13,0,0,0,41,21,34,
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,03,1991-03-14,0,0,0,46,25,41,
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,03,1991-03-15,0,0,0,48,24,46,
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,03,1991-03-16,0,0,0,51,23,49,
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,03,1991-03-17,0,0,0,51,27,47,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,03,1991-03-18,0.32,0,0,47,36,39,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,03,1991-03-19,0.01,0,0,54,36,52,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,03,1991-03-20,0,0,0,60,30,55,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,03,1991-03-21,0,0,0,72,39,70,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,03,1991-03-22,0,0,0,70,45,45,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,03,1991-03-23,0.27,0,0,62,38,51,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,03,1991-03-24,0.09,0,0,51,35,41,
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,03,1991-03-25,0,0,0,58,33,57,
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,03,1991-03-26,0.05,0,0,57,36,48,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,03,1991-03-27,0.08,0,0,68,48,68,1
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,03,1991-03-28,0.21,0,0,68,36,48,
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,03,1991-03-29,0.08,0,0,48,26,30,
USC00200230,"ANN ARBOR U OF MICH, MI US",1991,1990,03,1991-03-30,0,0,0,38,18,37,
