"Data.Precipitation","Date.Full","Date.Month","Date.Week of","Date.Year","Station.City","Station.Code","Station.Location","Station.State","Data.Temperature.Avg Temp","Data.Temperature.Max Temp","Data.Temperature.Min Temp","Data.Wind.Direction","Data.Wind.Speed"
"0.08","2016-04-24","4","24","2016","Deer Park","DEW","Deer Park, WA","Washington","58","74","41","14","3.27"
"0.0","2016-04-24","4","24","2016","Ephrata","EPH","Ephrata, WA","Washington","63","78","48","13","5.28"
"0.29","2016-04-24","4","24","2016","Olympia","OLM","Olympia, WA","Washington","58","72","42","16","3.51"
"0.66","2016-04-24","4","24","2016","Quillayute","UIL","Quillayute, WA","Washington","56","65","46","21","3.35"
"0.31","2016-04-24","4","24","2016","Seattle","SEA","Seattle, WA","Washington","62","72","51","24","5.14"
"0.06","2016-04-24","4","24","2016","Spokane","GEG","Spokane, WA","Washington","61","74","49","16","4.75"
"0.01","2016-04-24","4","24","2016","Yakima","YKM","Yakima, WA","Washington","63","79","47","26","4.97"
"0.55","2016-04-24","4","24","2016","Beckley","BKW","Beckley, WV","West Virginia","59","71","46","26","4.77"
"0.17","2016-04-24","4","24","2016","Charleston","CRW","Charleston, WV","West Virginia","65","79","50","25","3.1"
"0.33","2016-04-24","4","24","2016","Elkins","EKN","Elkins, WV","West Virginia","57","72","42","24","3.27"
"1.41","2016-04-24","4","24","2016","Huntington","HTS","Huntington, WV","West Virginia","66","79","51","17","3.41"
"0.42","2016-04-24","4","24","2016","Green Bay","GRB","Green Bay, WI","Wisconsin","51","60","41","6","7.81"
"0.14","2016-04-24","4","24","2016","La Crosse","LSE","La Crosse, WI","Wisconsin","59","70","48","18","6.1"
"0.23","2016-04-24","4","24","2016","Madison","MSN","Madison, WI","Wisconsin","55","67","42","12","5.7"
"0.19","2016-04-24","4","24","2016","Milwaukee","MKE","Milwaukee, WI","Wisconsin","50","59","41","7","7.45"
"1.65","2016-04-24","4","24","2016","Casper","CPR","Casper, WY","Wyoming","46","60","32","25","5.21"
"0.09","2016-04-24","4","24","2016","Cheyenne","CYS","Cheyenne, WY","Wyoming","46","57","33","28","7.47"
"1.13","2016-04-24","4","24","2016","Lander","LND","Lander, WY","Wyoming","49","60","37","19","3.0"
"0.01","2016-04-24","4","24","2016","Rawlins","RWL","Rawlins, WY","Wyoming","44","57","30","23","8.28"
"2.7","2016-04-24","4","24","2016","Sheridan","SHR","Sheridan, WY","Wyoming","49","61","36","26","7.97"
"0.22","2016-05-01","5","1","2016","Birmingham","BHM","Birmingham, AL","Alabama","70","76","63","19","2.0"
"0.08","2016-05-01","5","1","2016","Huntsville","HSV","Huntsville, AL","Alabama","71","78","63","19","4.5"
"0.05","2016-05-01","5","1","2016","Mobile","MOB","Mobile, AL","Alabama","74","80","68","15","6.5"
"0.0","2016-05-01","5","1","2016","Montgomery","MGM","Montgomery, AL","Alabama","77","85","69","17","1.6"
"0.0","2016-05-01","5","1","2016","Anchorage","ANC","Anchorage, AK","Alaska","44","49","39","16","5.7"
"1.89","2016-05-01","5","1","2016","Annette","ANN","Annette, AK","Alaska","54","59","49","14","12.7"
"0.0","2016-05-01","5","1","2016","Bethel","BET","Bethel, AK","Alaska","47","58","35","35","4.9"
"0.0","2016-05-01","5","1","2016","Bettles","BTT","Bettles, AK","Alaska","47","57","36","3","3.2"
"0.07","2016-05-01","5","1","2016","Cold Bay","CDB","Cold Bay, AK","Alaska","41","44","37","29","16.9"
"0.66","2016-05-01","5","1","2016","Cordova","CDV","Cordova, AK","Alaska","43","47","38","10","7.2"
"0.0","2016-05-01","5","1","2016","Delta Junction/Ft Greely","BIG","Delta Junction/Ft Greely, AK","Alaska","46","56","36","18","14.1"
"0.0","2016-05-01","5","1","2016","Fairbanks","FAI","Fairbanks, AK","Alaska","50","63","36","4","1.4"
"0.0","2016-05-01","5","1","2016","Gulkana","GKN","Gulkana, AK","Alaska","41","53","28","17","8.5"
"0.0","2016-05-01","5","1","2016","Gustavus","GST","Gustavus, AK","Alaska","60","60","60","14","2.4"
"0.12","2016-05-01","5","1","2016","Homer","HOM","Homer, AK","Alaska","44","51","37","8","6.3"
"0.0","2016-05-01","5","1","2016","Iliamna","ILI","Iliamna, AK","Alaska","44","52","35","12","2.1"
"0.88","2016-05-01","5","1","2016","Juneau","JNU","Juneau, AK","Alaska","46","47","44","12","7.0"
"0.0","2016-05-01","5","1","2016","Kenai","ENA","Kenai, AK","Alaska","44","52","35","5","9.3"
"2.19","2016-05-01","5","1","2016","Ketchikan","KTN","Ketchikan, AK","Alaska","52","56","48","14","12.9"
"0.14","2016-05-01","5","1","2016","King Salmon","AKN","King Salmon, AK","Alaska","46","58","34","2","2.5"
"0.58","2016-05-01","5","1","2016","Kodiak","ADQ","Kodiak, AK","Alaska","44","47","41","32","4.7"
"0.0","2016-05-01","5","1","2016","Kotzebue","OTZ","Kotzebue, AK","Alaska","30","34","25","29","14.1"
"0.0","2016-05-01","5","1","2016","Mc Grath","MCG","Mc Grath, AK","Alaska","48","61","34","19","1.6"
"0.0","2016-05-01","5","1","2016","Nome","OME","Nome, AK","Alaska","40","46","34","28","2.6"
"0.0","2016-05-01","5","1","2016","Northway","ORT","Northway, AK","Alaska","43","60","26","16","1.3"
"0.0","2016-05-01","5","1","2016","Palmer","PAQ","Palmer, AK","Alaska","44","50","38","13","13.0"
"0.0","2016-05-01","5","1","2016","Petersburg","PSG","Petersburg, AK","Alaska","60","60","60","9","4.05"
"0.0","2016-05-01","5","1","2016","Puntilla Lake","PTI","Puntilla Lake, AK","Alaska","60","60","60","0","0.0"
"0.0","2016-05-01","5","1","2016","Shemya","SYA","Shemya, AK","Alaska","60","60","60","18","8.31"
"1.31","2016-05-01","5","1","2016","Sitka","SIT","Sitka, AK","Alaska","48","50","46","13","1.7"
"0.59","2016-05-01","5","1","2016","Skagway","SGY","Skagway, AK","Alaska","49","53","45","20","6.7"
"0.09","2016-05-01","5","1","2016","St Paul Island","SNP","St Paul Island, AK","Alaska","34","37","31","30","5.0"
"0.07","2016-05-01","5","1","2016","Talkeetna","TKA","Talkeetna, AK","Alaska","46","57","34","5","2.6"
"0.0","2016-05-01","5","1","2016","Tanana","TAL","Tanana, AK","Alaska","51","61","41","9","3.7"
"0.0","2016-05-01","5","1","2016","Utqiagvik (Barrow)","BRW","Utqiagvik (Barrow), AK","Alaska","28","31","25","6","4.3"
"0.0","2016-05-01","5","1","2016","Wrangell","WRG","Wrangell, AK","Alaska","60","60","60","9","8.5"
"0.24","2016-05-01","5","1","2016","Yakutat","YAK","Yakutat, AK","Alaska","45","47","42","11","6.8"
"0.0","2016-05-01","5","1","2016","Douglas Bisbee","DUG","Douglas Bisbee, AZ","Arizona","59","75","42","23","4.9"
"0.0","2016-05-01","5","1","2016","Kingman","IGM","Kingman, AZ","Arizona","59","72","45","10","3.4"
"0.0","2016-05-01","5","1","2016","Phoenix","PHX","Phoenix, AZ","Arizona","69","79","59","11","3.7"
"0.0","2016-05-01","5","1","2016","Tucson","TUS","Tucson, AZ","Arizona","65","76","54","16","1.7"
"0.29","2016-05-01","5","1","2016","Winslow","INW","Winslow, AZ","Arizona","47","54","40","21","3.1"
"0.0","2016-05-01","5","1","2016","Fort Smith","FSM","Fort Smith, AR","Arkansas","63","74","52","30","6.0"
"0.0","2016-05-01","5","1","2016","Harrison","HRO","Harrison, AR","Arkansas","62","72","51","30","6.4"
"0.0","2016-05-01","5","1","2016","North Little Rock","LZK","North Little Rock, AR","Arkansas","71","78","63","0","0.0"
"0.0","2016-05-01","5","1","2016","Bakersfield","BFL","Bakersfield, CA","California","72","88","55","36","1.1"
"0.0","2016-05-01","5","1","2016","Bishop","BIH","Bishop, CA","California","58","74","41","32","1.0"
"0.0","2016-05-01","5","1","2016","China Lake","NID","China Lake, CA","California","67","78","56","31","5.4"
"0.0","2016-05-01","5","1","2016","Concord","CCR","Concord, CA","California","69","86","52","21","0.7"
"0.0","2016-05-01","5","1","2016","Eureka","EKA","Eureka, CA","California","58","72","43","0","0.0"
"0.06","2016-05-01","5","1","2016","Fresno","FAT","Fresno, CA","California","72","87","57","13","2.0"
"0.0","2016-05-01","5","1","2016","Hayward","HWD","Hayward, CA","California","69","83","55","30","3.8"
"0.0","2016-05-01","5","1","2016","Long Beach","LGB","Long Beach, CA","California","63","68","57","18","3.0"
"0.0","2016-05-01","5","1","2016","Los Angeles","LAX","Los Angeles, CA","California","63","70","55","25","4.7"
"0.0","2016-05-01","5","1","2016","Red Bluff","RBL","Red Bluff, CA","California","74","86","62","33","4.7"
"0.0","2016-05-01","5","1","2016","Redding","RDD","Redding, CA","California","72","85","59","35","5.5"
"0.0","2016-05-01","5","1","2016","Sacramento","SAC","Sacramento, CA","California","69","86","52","29","0.3"
"0.0","2016-05-01","5","1","2016","Salinas","SNS","Salinas, CA","California","64","80","47","32","3.2"
"0.0","2016-05-01","5","1","2016","San Diego","SAN","San Diego, CA","California","64","68","59","21","3.3"
"0.0","2016-05-01","5","1","2016","San Francisco","SFO","San Francisco, CA","California","67","80","54","28","1.3"
"0.05","2016-05-01","5","1","2016","Sandberg","SDB","Sandberg, CA","California","63","74","51","12","1.4"
"0.0","2016-05-01","5","1","2016","Santa Barbara","SBA","Santa Barbara, CA","California","59","65","52","13","5.8"
"0.0","2016-05-01","5","1","2016","Santa Maria","SMX","Santa Maria, CA","California","63","79","46","33","5.1"
"0.0","2016-05-01","5","1","2016","Stockton","SCK","Stockton, CA","California","67","86","47","14","1.7"
"0.08","2016-05-01","5","1","2016","Alamosa","ALS","Alamosa, CO","Colorado","37","45","28","11","7.8"
"0.01","2016-05-01","5","1","2016","Colorado Springs","COS","Colorado Springs, CO","Colorado","36","39","32","35","13.3"
"0.0","2016-05-01","5","1","2016","Craig","CAG","Craig, CO","Colorado","45","58","31","8","10.9"
"0.05","2016-05-01","5","1","2016","Denver","DEN","Denver, CO","Colorado","37","42","32","33","6.7"
"0.0","2016-05-01","5","1","2016","Grand Junction","GJT","Grand Junction, CO","Colorado","49","60","37","14","4.4"
"0.0","2016-05-01","5","1","2016","Pueblo","PUB","Pueblo, CO","Colorado","42","47","37","3","9.2"
"0.13","2016-05-01","5","1","2016","Bridgeport","BDR","Bridgeport, CT","Connecticut","47","50","43","9","7.3"
"0.1","2016-05-01","5","1","2016","Windsor Locks","BDL","Windsor Locks, CT","Connecticut","46","51","41","17","4.2"
"0.36","2016-05-01","5","1","2016","Newark","NWK","Newark, DE","DE","50","53","47","10","5.6"
"0.36","2016-05-01","5","1","2016","Wilmington","ILG","Wilmington, DE","Delaware","50","53","47","10","5.6"
"0.0","2016-05-01","5","1","2016","Daytona Beach","DAB","Daytona Beach, FL","Florida","77","85","68","12","4.8"
"0.0","2016-05-01","5","1","2016","Fort Lauderdale","FLL","Fort Lauderdale, FL","Florida","81","85","77","11","14.2"
"0.0","2016-05-01","5","1","2016","Gainesville","GNV","Gainesville, FL","Florida","80","90","70","13","5.5"
"0.0","2016-05-01","5","1","2016","Jacksonville","JAX","Jacksonville, FL","Florida","79","87","71","14","8.3"
"0.0","2016-05-01","5","1","2016","Key West","EYW","Key West, FL","Florida","81","85","77","11","14.7"
"0.0","2016-05-01","5","1","2016","Miami","MIA","Miami, FL","Florida","81","86","76","10","11.4"
"0.0","2016-05-01","5","1","2016","Orlando","MCO","Orlando, FL","Florida","79","89","68","11","7.4"
"0.0","2016-05-01","5","1","2016","Pensacola","PNS","Pensacola, FL","Florida","78","82","74","15","9.5"
"0.0","2016-05-01","5","1","2016","Tallahassee","TLH","Tallahassee, FL","Florida","79","88","69","16","5.7"
"0.0","2016-05-01","5","1","2016","Tampa","TPA","Tampa, FL","Florida","82","91","72","13","2.1"
"0.0","2016-05-01","5","1","2016","Vero Beach","VRB","Vero Beach, FL","Florida","80","86","74","11","11.7"
"0.0","2016-05-01","5","1","2016","West Palm Beach","PBI","West Palm Beach, FL","Florida","81","85","76","11","13.9"
"0.08","2016-05-01","5","1","2016","Alma","AMG","Alma, GA","Georgia","79","89","68","15","4.1"
"0.04","2016-05-01","5","1","2016","Athens","AHN","Athens, GA","Georgia","75","83","66","27","0.3"
"0.21","2016-05-01","5","1","2016","Atlanta","ATL","Atlanta, GA","Georgia","75","83","66","20","3.0"
"0.0","2016-05-01","5","1","2016","Augusta","AGS","Augusta, GA","Georgia","78","88","67","17","6.3"
"0.0","2016-05-01","5","1","2016","Macon","MCN","Macon, GA","Georgia","76","88","64","20","2.7"
"0.0","2016-05-01","5","1","2016","Savannah","SAV","Savannah, GA","Georgia","78","86","70","17","7.3"
"0.32","2016-05-01","5","1","2016","Hilo","ITO","Hilo, HI","Hawaii","76","82","70","2","1.7"
"0.0","2016-05-01","5","1","2016","Honolulu","HNL","Honolulu, HI","Hawaii","80","85","74","5","12.9"
"0.0","2016-05-01","5","1","2016","Kahului","OGG","Kahului, HI","Hawaii","79","86","72","5","17.2"
"0.02","2016-05-01","5","1","2016","Kaunakakai","MKK","Kaunakakai, HI","Hawaii","76","82","70","4","13.0"
"0.02","2016-05-01","5","1","2016","Lihue","LIH","Lihue, HI","Hawaii","80","85","75","5","15.9"
"0.0","2016-05-01","5","1","2016","Boise","BOI","Boise, ID","Idaho","56","71","40","34","1.3"
"0.0","2016-05-01","5","1","2016","Lewiston","LWS","Lewiston, ID","Idaho","58","74","42","18","1.2"
"0.0","2016-05-01","5","1","2016","Pocatello","PIH","Pocatello, ID","Idaho","51","66","35","8","5.6"
"0.51","2016-05-01","5","1","2016","Chicago","ORD","Chicago, IL","Illinois","46","49","42","3","12.4"
"0.36","2016-05-01","5","1","2016","Moline","MLI","Moline, IL","Illinois","50","52","47","5","7.3"
"0.0","2016-05-01","5","1","2016","Peoria","PIA","Peoria, IL","Illinois","52","55","48","4","5.9"
"0.0","2016-05-01","5","1","2016","Quincy","UIN","Quincy, IL","Illinois","53","56","49","35","7.4"
"0.25","2016-05-01","5","1","2016","Rockford","RFD","Rockford, IL","Illinois","50","54","46","5","12.0"
"0.02","2016-05-01","5","1","2016","Springfield","SPI","Springfield, IL","Illinois","59","64","53","34","5.4"
"0.13","2016-05-01","5","1","2016","Evansville","EVV","Evansville, IN","Indiana","67","79","54","24","5.6"
"0.26","2016-05-01","5","1","2016","Fort Wayne","FWA","Fort Wayne, IN","Indiana","56","63","49","5","6.5"
"1.21","2016-05-01","5","1","2016","Indianapolis","IND","Indianapolis, IN","Indiana","66","77","55","23","2.6"
"0.09","2016-05-01","5","1","2016","South Bend","SBN","South Bend, IN","Indiana","52","56","47","6","6.0"
"0.22","2016-05-01","5","1","2016","Cedar Rapids","CID","Cedar Rapids, IA","Iowa","47","49","44","4","9.4"
"0.08","2016-05-01","5","1","2016","Des Moines","DSM","Des Moines, IA","Iowa","48","51","45","4","8.3"
"0.13","2016-05-01","5","1","2016","Dubuque","DBQ","Dubuque, IA","Iowa","46","50","42","4","11.2"
"0.51","2016-05-01","5","1","2016","Sioux City","SUX","Sioux City, IA","Iowa","48","57","39","2","10.7"
"0.16","2016-05-01","5","1","2016","Waterloo","ALO","Waterloo, IA","Iowa","46","49","43","4","10.6"
"0.01","2016-05-01","5","1","2016","Concordia","CNK","Concordia, KS","Kansas","47","50","43","34","9.3"
"0.0","2016-05-01","5","1","2016","Dodge City","DDC","Dodge City, KS","Kansas","42","47","37","34","15.1"
"0.01","2016-05-01","5","1","2016","Goodland","GLD","Goodland, KS","Kansas","42","54","30","35","16.2"
"0.0","2016-05-01","5","1","2016","Medicine Lodge","P28","Medicine Lodge, KS","Kansas","47","53","41","34","10.9"
"0.0","2016-05-01","5","1","2016","Topeka","TOP","Topeka, KS","Kansas","53","61","45","30","7.3"
"0.0","2016-05-01","5","1","2016","Wichita","ICT","Wichita, KS","Kansas","49","56","42","33","12.8"
"0.29","2016-05-01","5","1","2016","Covington","CVG","Covington, KY","Kentucky","70","80","60","20","5.8"
"2.08","2016-05-01","5","1","2016","Jackson","JKL","Jackson, KY","Kentucky","70","80","60","31","0.2"
"0.34","2016-05-01","5","1","2016","Lexington","LEX","Lexington, KY","Kentucky","71","79","62","18","6.1"
"0.33","2016-05-01","5","1","2016","Louisville","SDF","Louisville, KY","Kentucky","74","83","64","18","2.2"
"0.0","2016-05-01","5","1","2016","Paducah","PAH","Paducah, KY","Kentucky","71","81","61","25","3.8"
"1.63","2016-05-01","5","1","2016","Baton Rouge","BTR","Baton Rouge, LA","Louisiana","69","72","66","8","3.2"
"5.2","2016-05-01","5","1","2016","Lake Charles","LCH","Lake Charles, LA","Louisiana","72","77","67","12","6.7"
"1.98","2016-05-01","5","1","2016","New Orleans","MSY","New Orleans, LA","Louisiana","74","78","69","13","5.8"
"0.0","2016-05-01","5","1","2016","Shreveport","SHV","Shreveport, LA","Louisiana","76","84","67","36","7.9"
"1.29","2016-05-01","5","1","2016","Slidell","ASD","Slidell, LA","Louisiana","71","76","66","15","3.7"
"0.0","2016-05-01","5","1","2016","Bangor","BGR","Bangor, ME","Maine","49","63","34","18","5.4"
"0.0","2016-05-01","5","1","2016","Caribou","CAR","Caribou, ME","Maine","46","63","28","8","0.3"
"0.02","2016-05-01","5","1","2016","Portland","PWM","Portland, ME","Maine","45","52","38","17","5.1"
"0.47","2016-05-01","5","1","2016","Baltimore","BWI","Baltimore, MD","Maryland","52","55","49","11","5.6"
"0.71","2016-05-01","5","1","2016","Salisbury","SBY","Salisbury, MD","Maryland","54","58","49","10","4.5"
"0.1","2016-05-01","5","1","2016","Boston","BOS","Boston, MA","Massachusetts","48","53","43","15","5.5"
"0.0","2016-05-01","5","1","2016","Milton","MQE","Milton, MA","Massachusetts","60","60","60","17","7.2"
"0.05","2016-05-01","5","1","2016","Worcester","ORH","Worcester, MA","Massachusetts","44","50","37","18","5.0"
"0.03","2016-05-01","5","1","2016","Alpena","APN","Alpena, MI","Michigan","46","55","37","8","5.6"
"0.04","2016-05-01","5","1","2016","Detroit","DTW","Detroit, MI","Michigan","52","55","48","1","7.7"
"0.08","2016-05-01","5","1","2016","Flint","FNT","Flint, MI","Michigan","50","53","47","5","9.9"
"0.08","2016-05-01","5","1","2016","Grand Rapids","GRR","Grand Rapids, MI","Michigan","49","52","45","6","12.3"
"0.06","2016-05-01","5","1","2016","Houghton Lake","HTL","Houghton Lake, MI","Michigan","47","55","38","6","10.0"
"0.06","2016-05-01","5","1","2016","Lansing","LAN","Lansing, MI","Michigan","47","51","43","4","10.0"
"0.0","2016-05-01","5","1","2016","Marquette","MQT","Marquette, MI","Michigan","43","51","35","0","0.0"
"0.0","2016-05-01","5","1","2016","Muskegon","MKG","Muskegon, MI","Michigan","51","57","44","6","10.6"
"0.0","2016-05-01","5","1","2016","Sault Ste Marie","ANJ","Sault Ste Marie, MI","Michigan","52","62","41","5","3.7"
"0.0","2016-05-01","5","1","2016","Duluth","DLH","Duluth, MN","Minnesota","43","54","32","9","8.0"
"0.0","2016-05-01","5","1","2016","International Falls","INL","International Falls, MN","Minnesota","44","60","28","3","3.8"
"0.0","2016-05-01","5","1","2016","Minneapolis","MSP","Minneapolis, MN","Minnesota","52","63","41","2","9.6"
"0.0","2016-05-01","5","1","2016","Rochester","RST","Rochester, MN","Minnesota","50","58","42","4","6.9"
"0.0","2016-05-01","5","1","2016","St Cloud","STC","St Cloud, MN","Minnesota","48","62","34","4","6.7"
"0.0","2016-05-01","5","1","2016","Greenville","GLH","Greenville, MS","Mississippi","75","84","66","14","4.0"
"0.0","2016-05-01","5","1","2016","Greenwood","GWO","Greenwood, MS","Mississippi","72","81","63","16","5.4"
